id,active_electric_energy,date,floor,total_apparent_power,MAC,Device
8602084,3685.315,2025-11-14 04:25:37.064956520,1,1.592,03:08:DC:AB:CD:EF,PWR_03
8602085,3685.315,2025-11-14 04:25:39.728515673,1,1.595,03:08:DC:AB:CD:EF,PWR_03
8602086,3685.315,2025-11-14 04:25:42.781948316,1,1.592,03:08:DC:AB:CD:EF,PWR_03
8602087,3685.317,2025-11-14 04:25:45.705863119,1,1.592,03:08:DC:AB:CD:EF,PWR_03
8602088,3685.319,2025-11-14 04:25:48.225956940,1,1.545,03:08:DC:AB:CD:EF,PWR_03
8602089,3685.319,2025-11-14 04:25:51.063599518,1,1.581,03:08:DC:AB:CD:EF,PWR_03
8602090,3685.319,2025-11-14 04:25:54.031170393,1,1.542,03:08:DC:AB:CD:EF,PWR_03
8602091,3685.321,2025-11-14 04:25:56.738892869,1,1.539,03:08:DC:AB:CD:EF,PWR_03
8602092,3685.322,2025-11-14 04:25:59.858029044,1,1.534,03:08:DC:AB:CD:EF,PWR_03
8602093,3685.322,2025-11-14 04:26:02.675713135,1,1.545,03:08:DC:AB:CD:EF,PWR_03
8602094,3685.322,2025-11-14 04:26:05.582707464,1,1.581,03:08:DC:AB:CD:EF,PWR_03
8602095,3685.324,2025-11-14 04:26:08.403547304,1,1.584,03:08:DC:AB:CD:EF,PWR_03
8602096,3685.325,2025-11-14 04:26:11.434953642,1,1.607,03:08:DC:AB:CD:EF,PWR_03
8602097,3685.325,2025-11-14 04:26:14.303356000,1,1.576,03:08:DC:AB:CD:EF,PWR_03
8602098,3685.327,2025-11-14 04:26:16.778532603,1,1.579,03:08:DC:AB:CD:EF,PWR_03
8602099,3685.327,2025-11-14 04:26:19.901471536,1,1.53,03:08:DC:AB:CD:EF,PWR_03
8602100,3685.329,2025-11-14 04:26:22.763094888,1,1.55,03:08:DC:AB:CD:EF,PWR_03
8602101,3685.329,2025-11-14 04:26:25.599901950,1,1.542,03:08:DC:AB:CD:EF,PWR_03
8602102,3685.33,2025-11-14 04:26:28.528811507,1,1.537,03:08:DC:AB:CD:EF,PWR_03
8602103,3685.33,2025-11-14 04:26:31.427072381,1,1.533,03:08:DC:AB:CD:EF,PWR_03
8602104,3685.332,2025-11-14 04:26:33.978259650,1,1.561,03:08:DC:AB:CD:EF,PWR_03
8602105,3685.334,2025-11-14 04:26:37.085178698,1,1.534,03:08:DC:AB:CD:EF,PWR_03
8602106,3685.334,2025-11-14 04:26:39.654562225,1,1.534,03:08:DC:AB:CD:EF,PWR_03
8602107,3685.334,2025-11-14 04:26:42.746362041,1,1.543,03:08:DC:AB:CD:EF,PWR_03
8602108,3685.334,2025-11-14 04:26:45.714905739,1,1.532,03:08:DC:AB:CD:EF,PWR_03
8602109,3685.337,2025-11-14 04:26:48.308597853,1,1.544,03:08:DC:AB:CD:EF,PWR_03
8602110,3685.337,2025-11-14 04:26:51.310941871,1,1.533,03:08:DC:AB:CD:EF,PWR_03
8602111,3685.337,2025-11-14 04:26:54.347296050,1,1.541,03:08:DC:AB:CD:EF,PWR_03
8602112,3685.337,2025-11-14 04:26:56.987782458,1,1.54,03:08:DC:AB:CD:EF,PWR_03
8602113,3685.34,2025-11-14 04:26:59.724604550,1,1.545,03:08:DC:AB:CD:EF,PWR_03
8602114,3685.34,2025-11-14 04:27:02.686619498,1,1.542,03:08:DC:AB:CD:EF,PWR_03
8602115,3685.34,2025-11-14 04:27:05.708698900,1,1.536,03:08:DC:AB:CD:EF,PWR_03
8602116,3685.342,2025-11-14 04:27:08.480236025,1,1.54,03:08:DC:AB:CD:EF,PWR_03
8602117,3685.344,2025-11-14 04:27:11.411779358,1,1.544,03:08:DC:AB:CD:EF,PWR_03
8602118,3685.344,2025-11-14 04:27:14.166662450,1,1.551,03:08:DC:AB:CD:EF,PWR_03
8602119,3685.344,2025-11-14 04:27:16.892494132,1,1.553,03:08:DC:AB:CD:EF,PWR_03
8602120,3685.346,2025-11-14 04:27:19.755929563,1,1.547,03:08:DC:AB:CD:EF,PWR_03
8602121,3685.347,2025-11-14 04:27:22.556117530,1,1.551,03:08:DC:AB:CD:EF,PWR_03
8602122,3685.347,2025-11-14 04:27:25.689942434,1,1.55,03:08:DC:AB:CD:EF,PWR_03
8602123,3685.348,2025-11-14 04:27:28.319952138,1,1.551,03:08:DC:AB:CD:EF,PWR_03
8602124,3685.348,2025-11-14 04:27:31.352398016,1,1.537,03:08:DC:AB:CD:EF,PWR_03
8602125,3685.348,2025-11-14 04:27:34.078208833,1,1.54,03:08:DC:AB:CD:EF,PWR_03
8602126,3685.35,2025-11-14 04:27:36.821397037,1,1.551,03:08:DC:AB:CD:EF,PWR_03
8602127,3685.352,2025-11-14 04:27:39.780947218,1,1.552,03:08:DC:AB:CD:EF,PWR_03
8602128,3685.352,2025-11-14 04:27:42.793985666,1,1.604,03:08:DC:AB:CD:EF,PWR_03
8602129,3685.352,2025-11-14 04:27:45.579522737,1,1.594,03:08:DC:AB:CD:EF,PWR_03
8602130,3685.356,2025-11-14 04:27:48.628463077,1,1.589,03:08:DC:AB:CD:EF,PWR_03
8602131,3685.356,2025-11-14 04:27:51.360138499,1,1.594,03:08:DC:AB:CD:EF,PWR_03
8602132,3685.356,2025-11-14 04:27:54.320644266,1,1.59,03:08:DC:AB:CD:EF,PWR_03
8602133,3685.359,2025-11-14 04:27:57.042232174,1,1.569,03:08:DC:AB:CD:EF,PWR_03
8602134,3685.36,2025-11-14 04:27:59.956441007,1,1.572,03:08:DC:AB:CD:EF,PWR_03
8602135,3685.36,2025-11-14 04:28:03.040994337,1,1.59,03:08:DC:AB:CD:EF,PWR_03
8602136,3685.36,2025-11-14 04:28:05.655629605,1,1.533,03:08:DC:AB:CD:EF,PWR_03
8602137,3685.362,2025-11-14 04:28:08.780777173,1,1.536,03:08:DC:AB:CD:EF,PWR_03
8602138,3685.364,2025-11-14 04:28:11.411001557,1,1.538,03:08:DC:AB:CD:EF,PWR_03
8602139,3685.364,2025-11-14 04:28:14.185891913,1,1.539,03:08:DC:AB:CD:EF,PWR_03
8602140,3685.364,2025-11-14 04:28:17.269159274,1,1.54,03:08:DC:AB:CD:EF,PWR_03
8602141,3685.366,2025-11-14 04:28:20.073925769,1,1.54,03:08:DC:AB:CD:EF,PWR_03
8602142,3685.368,2025-11-14 04:28:23.195092785,1,1.539,03:08:DC:AB:CD:EF,PWR_03
8602143,3685.368,2025-11-14 04:28:26.089522211,1,1.534,03:08:DC:AB:CD:EF,PWR_03
8602144,3685.369,2025-11-14 04:28:28.957330485,1,1.54,03:08:DC:AB:CD:EF,PWR_03
8602145,3685.369,2025-11-14 04:28:31.724185582,1,1.533,03:08:DC:AB:CD:EF,PWR_03
8602146,3685.37,2025-11-14 04:28:34.341257883,1,1.552,03:08:DC:AB:CD:EF,PWR_03
8602147,3685.37,2025-11-14 04:28:37.476983853,1,1.552,03:08:DC:AB:CD:EF,PWR_03
8602148,3685.372,2025-11-14 04:28:40.389416424,1,1.534,03:08:DC:AB:CD:EF,PWR_03
8602149,3685.372,2025-11-14 04:28:43.332973664,1,1.545,03:08:DC:AB:CD:EF,PWR_03
8602150,3685.374,2025-11-14 04:28:46.155101464,1,1.538,03:08:DC:AB:CD:EF,PWR_03
8602151,3685.376,2025-11-14 04:28:48.932939923,1,1.542,03:08:DC:AB:CD:EF,PWR_03
8602152,3685.376,2025-11-14 04:28:51.625591550,1,1.558,03:08:DC:AB:CD:EF,PWR_03
8602153,3685.376,2025-11-14 04:28:54.642718727,1,1.541,03:08:DC:AB:CD:EF,PWR_03
8602154,3685.376,2025-11-14 04:28:57.432390053,1,1.542,03:08:DC:AB:CD:EF,PWR_03
8602155,3685.379,2025-11-14 04:29:00.279423961,1,1.541,03:08:DC:AB:CD:EF,PWR_03
8602156,3685.379,2025-11-14 04:29:03.063019575,1,1.538,03:08:DC:AB:CD:EF,PWR_03
8602157,3685.379,2025-11-14 04:29:06.157425117,1,1.544,03:08:DC:AB:CD:EF,PWR_03
8602158,3685.381,2025-11-14 04:29:08.919877930,1,1.538,03:08:DC:AB:CD:EF,PWR_03
8602159,3685.382,2025-11-14 04:29:11.994312472,1,1.55,03:08:DC:AB:CD:EF,PWR_03
8602160,3685.382,2025-11-14 04:29:14.921384812,1,1.548,03:08:DC:AB:CD:EF,PWR_03
8602161,3685.382,2025-11-14 04:29:17.521995316,1,1.534,03:08:DC:AB:CD:EF,PWR_03
8602162,3685.384,2025-11-14 04:29:20.380260827,1,1.544,03:08:DC:AB:CD:EF,PWR_03
8602163,3685.386,2025-11-14 04:29:23.293535989,1,1.544,03:08:DC:AB:CD:EF,PWR_03
8602164,3685.386,2025-11-14 04:29:26.588463794,1,1.539,03:08:DC:AB:CD:EF,PWR_03
8602165,3685.386,2025-11-14 04:29:29.441217423,1,1.538,03:08:DC:AB:CD:EF,PWR_03
8602166,3685.387,2025-11-14 04:29:32.126985608,1,1.541,03:08:DC:AB:CD:EF,PWR_03
8602167,3685.389,2025-11-14 04:29:35.037119189,1,1.548,03:08:DC:AB:CD:EF,PWR_03
8602168,3685.389,2025-11-14 04:29:37.924482018,1,1.536,03:08:DC:AB:CD:EF,PWR_03
8602169,3685.391,2025-11-14 04:29:40.736007545,1,1.594,03:08:DC:AB:CD:EF,PWR_03
8602170,3685.391,2025-11-14 04:29:43.563648156,1,1.576,03:08:DC:AB:CD:EF,PWR_03
8602171,3685.391,2025-11-14 04:29:46.521095634,1,1.631,03:08:DC:AB:CD:EF,PWR_03
8602172,3685.394,2025-11-14 04:29:49.420700705,1,1.631,03:08:DC:AB:CD:EF,PWR_03
8602173,3685.394,2025-11-14 04:29:52.173426092,1,1.682,03:08:DC:AB:CD:EF,PWR_03
8602174,3685.394,2025-11-14 04:29:55.074165492,1,1.591,03:08:DC:AB:CD:EF,PWR_03
8602175,3685.396,2025-11-14 04:29:57.924707601,1,1.593,03:08:DC:AB:CD:EF,PWR_03
8602176,3685.397,2025-11-14 04:30:00.816306341,1,1.551,03:08:DC:AB:CD:EF,PWR_03
8602177,3685.397,2025-11-14 04:30:03.722593733,1,1.539,03:08:DC:AB:CD:EF,PWR_03
8602178,3685.397,2025-11-14 04:30:06.547741308,1,1.792,03:08:DC:AB:CD:EF,PWR_03
8602179,3685.4,2025-11-14 04:30:09.508772306,1,1.79,03:08:DC:AB:CD:EF,PWR_03
8602180,3685.402,2025-11-14 04:30:12.399597188,1,1.791,03:08:DC:AB:CD:EF,PWR_03
8602181,3685.402,2025-11-14 04:30:15.225189109,1,1.813,03:08:DC:AB:CD:EF,PWR_03
8602182,3685.402,2025-11-14 04:30:17.930108619,1,1.826,03:08:DC:AB:CD:EF,PWR_03
8602183,3685.404,2025-11-14 04:30:20.965074641,1,1.794,03:08:DC:AB:CD:EF,PWR_03
8602184,3685.405,2025-11-14 04:30:23.704844874,1,1.795,03:08:DC:AB:CD:EF,PWR_03
8602185,3685.405,2025-11-14 04:30:26.709710756,1,1.791,03:08:DC:AB:CD:EF,PWR_03
8602186,3685.406,2025-11-14 04:30:29.356701407,1,1.793,03:08:DC:AB:CD:EF,PWR_03
8602187,3685.406,2025-11-14 04:30:32.411672994,1,1.646,03:08:DC:AB:CD:EF,PWR_03
8602188,3685.408,2025-11-14 04:30:35.254953386,1,1.551,03:08:DC:AB:CD:EF,PWR_03
8602189,3685.408,2025-11-14 04:30:38.131261663,1,1.579,03:08:DC:AB:CD:EF,PWR_03
8602190,3685.41,2025-11-14 04:30:40.844270187,1,1.543,03:08:DC:AB:CD:EF,PWR_03
8602191,3685.41,2025-11-14 04:30:43.981430036,1,1.549,03:08:DC:AB:CD:EF,PWR_03
8602192,3685.41,2025-11-14 04:30:46.894848367,1,1.547,03:08:DC:AB:CD:EF,PWR_03
8602193,3685.414,2025-11-14 04:30:49.578865124,1,1.545,03:08:DC:AB:CD:EF,PWR_03
8602194,3685.414,2025-11-14 04:30:52.222038522,1,1.551,03:08:DC:AB:CD:EF,PWR_03
8602195,3685.414,2025-11-14 04:30:55.091377617,1,1.537,03:08:DC:AB:CD:EF,PWR_03
8602196,3685.414,2025-11-14 04:30:58.295384904,1,1.549,03:08:DC:AB:CD:EF,PWR_03
8602197,3685.416,2025-11-14 04:31:01.070159207,1,1.542,03:08:DC:AB:CD:EF,PWR_03
8602198,3685.418,2025-11-14 04:31:03.718959209,1,1.545,03:08:DC:AB:CD:EF,PWR_03
8602199,3685.418,2025-11-14 04:31:06.904907061,1,1.555,03:08:DC:AB:CD:EF,PWR_03
8602200,3685.42,2025-11-14 04:31:09.488526365,1,1.543,03:08:DC:AB:CD:EF,PWR_03
8602201,3685.422,2025-11-14 04:31:12.512603476,1,1.548,03:08:DC:AB:CD:EF,PWR_03
8602202,3685.422,2025-11-14 04:31:15.325558095,1,1.54,03:08:DC:AB:CD:EF,PWR_03
8602203,3685.422,2025-11-14 04:31:18.307408113,1,1.544,03:08:DC:AB:CD:EF,PWR_03
8602204,3685.424,2025-11-14 04:31:21.166812357,1,1.558,03:08:DC:AB:CD:EF,PWR_03
8602205,3685.426,2025-11-14 04:31:24.148745052,1,1.557,03:08:DC:AB:CD:EF,PWR_03
8602206,3685.426,2025-11-14 04:31:27.237381152,1,1.588,03:08:DC:AB:CD:EF,PWR_03
8602207,3685.427,2025-11-14 04:31:30.125438015,1,1.595,03:08:DC:AB:CD:EF,PWR_03
8602208,3685.427,2025-11-14 04:31:32.763861092,1,1.596,03:08:DC:AB:CD:EF,PWR_03
8602209,3685.427,2025-11-14 04:31:35.481598915,1,1.588,03:08:DC:AB:CD:EF,PWR_03
8602210,3685.428,2025-11-14 04:31:38.392809378,1,1.585,03:08:DC:AB:CD:EF,PWR_03
8602211,3685.43,2025-11-14 04:31:41.531058463,1,1.542,03:08:DC:AB:CD:EF,PWR_03
8602212,3685.43,2025-11-14 04:31:44.196789957,1,1.549,03:08:DC:AB:CD:EF,PWR_03
8602213,3685.43,2025-11-14 04:31:46.869339096,1,1.547,03:08:DC:AB:CD:EF,PWR_03
8602214,3685.434,2025-11-14 04:31:50.068196200,1,1.538,03:08:DC:AB:CD:EF,PWR_03
8602215,3685.434,2025-11-14 04:31:52.544883440,1,1.549,03:08:DC:AB:CD:EF,PWR_03
8602216,3685.434,2025-11-14 04:31:55.696578494,1,1.624,03:08:DC:AB:CD:EF,PWR_03
8602217,3685.434,2025-11-14 04:31:58.466540670,1,1.609,03:08:DC:AB:CD:EF,PWR_03
8602218,3685.437,2025-11-14 04:32:01.198970110,1,1.605,03:08:DC:AB:CD:EF,PWR_03
8602219,3685.437,2025-11-14 04:32:04.220382601,1,1.611,03:08:DC:AB:CD:EF,PWR_03
8602220,3685.437,2025-11-14 04:32:06.967060574,1,1.541,03:08:DC:AB:CD:EF,PWR_03
8602221,3685.439,2025-11-14 04:32:10.030917902,1,1.556,03:08:DC:AB:CD:EF,PWR_03
8602222,3685.44,2025-11-14 04:32:12.627693341,1,1.546,03:08:DC:AB:CD:EF,PWR_03
8602223,3685.44,2025-11-14 04:32:15.742876388,1,1.549,03:08:DC:AB:CD:EF,PWR_03
8602224,3685.44,2025-11-14 04:32:18.266461986,1,1.548,03:08:DC:AB:CD:EF,PWR_03
8602225,3685.442,2025-11-14 04:32:21.346511465,1,1.538,03:08:DC:AB:CD:EF,PWR_03
8602226,3685.444,2025-11-14 04:32:24.083565292,1,1.558,03:08:DC:AB:CD:EF,PWR_03
8602227,3685.444,2025-11-14 04:32:26.825272815,1,1.559,03:08:DC:AB:CD:EF,PWR_03
8602228,3685.445,2025-11-14 04:32:29.848130409,1,1.543,03:08:DC:AB:CD:EF,PWR_03
8602229,3685.445,2025-11-14 04:32:32.754634345,1,1.545,03:08:DC:AB:CD:EF,PWR_03
8602230,3685.447,2025-11-14 04:32:35.541241963,1,1.549,03:08:DC:AB:CD:EF,PWR_03
8602231,3685.447,2025-11-14 04:32:38.600653871,1,1.538,03:08:DC:AB:CD:EF,PWR_03
8602232,3685.449,2025-11-14 04:32:41.426430672,1,1.537,03:08:DC:AB:CD:EF,PWR_03
8602233,3685.449,2025-11-14 04:32:44.161113230,1,1.532,03:08:DC:AB:CD:EF,PWR_03
8602234,3685.449,2025-11-14 04:32:47.169370361,1,1.543,03:08:DC:AB:CD:EF,PWR_03
8602235,3685.45,2025-11-14 04:32:49.867923385,1,1.542,03:08:DC:AB:CD:EF,PWR_03
8602236,3685.452,2025-11-14 04:32:52.962462570,1,1.56,03:08:DC:AB:CD:EF,PWR_03
8602237,3685.452,2025-11-14 04:32:55.629577837,1,1.544,03:08:DC:AB:CD:EF,PWR_03
8602238,3685.452,2025-11-14 04:32:58.593385796,1,1.543,03:08:DC:AB:CD:EF,PWR_03
8602239,3685.455,2025-11-14 04:33:01.758743244,1,1.538,03:08:DC:AB:CD:EF,PWR_03
8602240,3685.455,2025-11-14 04:33:04.625760736,1,1.54,03:08:DC:AB:CD:EF,PWR_03
8602241,3685.455,2025-11-14 04:33:07.216370674,1,1.544,03:08:DC:AB:CD:EF,PWR_03
8602242,3685.455,2025-11-14 04:33:10.393655774,1,1.551,03:08:DC:AB:CD:EF,PWR_03
8602243,3685.459,2025-11-14 04:33:13.166830470,1,1.581,03:08:DC:AB:CD:EF,PWR_03
8602244,3685.459,2025-11-14 04:33:15.934313847,1,1.59,03:08:DC:AB:CD:EF,PWR_03
8602245,3685.459,2025-11-14 04:33:19.024776136,1,1.607,03:08:DC:AB:CD:EF,PWR_03
8602246,3685.461,2025-11-14 04:33:21.713269708,1,1.578,03:08:DC:AB:CD:EF,PWR_03
8602247,3685.464,2025-11-14 04:33:24.651709949,1,1.58,03:08:DC:AB:CD:EF,PWR_03
8602248,3685.464,2025-11-14 04:33:27.530387326,1,1.577,03:08:DC:AB:CD:EF,PWR_03
8602249,3685.465,2025-11-14 04:33:30.510207249,1,1.567,03:08:DC:AB:CD:EF,PWR_03
8602250,3685.465,2025-11-14 04:33:33.341133028,1,1.57,03:08:DC:AB:CD:EF,PWR_03
8602251,3685.465,2025-11-14 04:33:36.261059138,1,1.549,03:08:DC:AB:CD:EF,PWR_03
8602252,3685.467,2025-11-14 04:33:39.002473163,1,1.589,03:08:DC:AB:CD:EF,PWR_03
8602253,3685.469,2025-11-14 04:33:42.085854322,1,1.546,03:08:DC:AB:CD:EF,PWR_03
8602254,3685.469,2025-11-14 04:33:44.877299383,1,1.547,03:08:DC:AB:CD:EF,PWR_03
8602255,3685.469,2025-11-14 04:33:47.847760029,1,1.545,03:08:DC:AB:CD:EF,PWR_03
8602256,3685.473,2025-11-14 04:33:50.530411295,1,1.544,03:08:DC:AB:CD:EF,PWR_03
8602257,3685.473,2025-11-14 04:33:53.461431892,1,1.548,03:08:DC:AB:CD:EF,PWR_03
8602258,3685.473,2025-11-14 04:33:56.271715816,1,1.539,03:08:DC:AB:CD:EF,PWR_03
8602259,3685.473,2025-11-14 04:33:59.139420487,1,1.542,03:08:DC:AB:CD:EF,PWR_03
8602260,3685.475,2025-11-14 04:34:02.133941724,1,1.604,03:08:DC:AB:CD:EF,PWR_03
8602261,3685.475,2025-11-14 04:34:04.925373614,1,1.595,03:08:DC:AB:CD:EF,PWR_03
8602262,3685.475,2025-11-14 04:34:07.740099901,1,1.586,03:08:DC:AB:CD:EF,PWR_03
8602263,3685.477,2025-11-14 04:34:10.680005419,1,1.597,03:08:DC:AB:CD:EF,PWR_03
8602264,3685.479,2025-11-14 04:34:13.407513281,1,1.651,03:08:DC:AB:CD:EF,PWR_03
8602265,3685.479,2025-11-14 04:34:16.520015028,1,1.534,03:08:DC:AB:CD:EF,PWR_03
8602266,3685.479,2025-11-14 04:34:19.300026619,1,1.537,03:08:DC:AB:CD:EF,PWR_03
8602267,3685.481,2025-11-14 04:34:22.127784936,1,1.526,03:08:DC:AB:CD:EF,PWR_03
8602268,3685.483,2025-11-14 04:34:25.058154364,1,1.548,03:08:DC:AB:CD:EF,PWR_03
8602269,3685.483,2025-11-14 04:34:27.798810300,1,1.532,03:08:DC:AB:CD:EF,PWR_03
8602270,3685.484,2025-11-14 04:34:30.786549387,1,1.532,03:08:DC:AB:CD:EF,PWR_03
8602271,3685.484,2025-11-14 04:34:33.724470071,1,1.557,03:08:DC:AB:CD:EF,PWR_03
8602272,3685.485,2025-11-14 04:34:36.914909953,1,1.599,03:08:DC:AB:CD:EF,PWR_03
8602273,3685.485,2025-11-14 04:34:39.753621457,1,1.545,03:08:DC:AB:CD:EF,PWR_03
8602274,3685.487,2025-11-14 04:34:42.423624976,1,1.558,03:08:DC:AB:CD:EF,PWR_03
8602275,3685.487,2025-11-14 04:34:45.362925606,1,1.545,03:08:DC:AB:CD:EF,PWR_03
8602276,3685.489,2025-11-14 04:34:48.279590689,1,1.547,03:08:DC:AB:CD:EF,PWR_03
8602277,3685.491,2025-11-14 04:34:51.096387573,1,1.574,03:08:DC:AB:CD:EF,PWR_03
8602278,3685.491,2025-11-14 04:34:53.762222495,1,1.559,03:08:DC:AB:CD:EF,PWR_03
8602279,3685.491,2025-11-14 04:34:56.818138859,1,1.567,03:08:DC:AB:CD:EF,PWR_03
8602280,3685.491,2025-11-14 04:34:59.891973087,1,1.578,03:08:DC:AB:CD:EF,PWR_03
8602281,3685.494,2025-11-14 04:35:02.733638117,1,1.582,03:08:DC:AB:CD:EF,PWR_03
8602282,3685.494,2025-11-14 04:35:05.395827662,1,1.58,03:08:DC:AB:CD:EF,PWR_03
8602283,3685.494,2025-11-14 04:35:08.242660915,1,1.583,03:08:DC:AB:CD:EF,PWR_03
8602284,3685.496,2025-11-14 04:35:11.094150331,1,1.589,03:08:DC:AB:CD:EF,PWR_03
8602285,3685.497,2025-11-14 04:35:13.969657938,1,1.539,03:08:DC:AB:CD:EF,PWR_03
8602286,3685.497,2025-11-14 04:35:16.639066539,1,1.6,03:08:DC:AB:CD:EF,PWR_03
8602287,3685.497,2025-11-14 04:35:19.490419802,1,1.562,03:08:DC:AB:CD:EF,PWR_03
8602288,3685.499,2025-11-14 04:35:22.351926397,1,1.792,03:08:DC:AB:CD:EF,PWR_03
8602289,3685.501,2025-11-14 04:35:25.481014449,1,1.827,03:08:DC:AB:CD:EF,PWR_03
8602290,3685.502,2025-11-14 04:35:28.113688959,1,1.814,03:08:DC:AB:CD:EF,PWR_03
8602291,3685.503,2025-11-14 04:35:31.018817238,1,1.837,03:08:DC:AB:CD:EF,PWR_03
8602292,3685.503,2025-11-14 04:35:33.837324994,1,1.792,03:08:DC:AB:CD:EF,PWR_03
8602293,3685.503,2025-11-14 04:35:36.936392922,1,1.813,03:08:DC:AB:CD:EF,PWR_03
8602294,3685.505,2025-11-14 04:35:39.694936158,1,1.825,03:08:DC:AB:CD:EF,PWR_03
8602295,3685.507,2025-11-14 04:35:42.519198022,1,1.812,03:08:DC:AB:CD:EF,PWR_03
8602296,3685.507,2025-11-14 04:35:45.189269236,1,1.795,03:08:DC:AB:CD:EF,PWR_03
8602297,3685.507,2025-11-14 04:35:48.066166354,1,1.533,03:08:DC:AB:CD:EF,PWR_03
8602298,3685.51,2025-11-14 04:35:51.165916490,1,1.532,03:08:DC:AB:CD:EF,PWR_03
8602299,3685.51,2025-11-14 04:35:53.886910315,1,1.538,03:08:DC:AB:CD:EF,PWR_03
8602300,3685.51,2025-11-14 04:35:56.827278219,1,1.579,03:08:DC:AB:CD:EF,PWR_03
8602301,3685.51,2025-11-14 04:35:59.426884635,1,1.541,03:08:DC:AB:CD:EF,PWR_03
8602302,3685.513,2025-11-14 04:36:02.436550844,1,1.535,03:08:DC:AB:CD:EF,PWR_03
8602303,3685.513,2025-11-14 04:36:05.202346573,1,1.568,03:08:DC:AB:CD:EF,PWR_03
8602304,3685.513,2025-11-14 04:36:08.125729709,1,1.535,03:08:DC:AB:CD:EF,PWR_03
8602305,3685.515,2025-11-14 04:36:11.168144310,1,1.631,03:08:DC:AB:CD:EF,PWR_03
8602306,3685.517,2025-11-14 04:36:13.947270370,1,1.607,03:08:DC:AB:CD:EF,PWR_03
8602307,3685.517,2025-11-14 04:36:16.871834760,1,1.589,03:08:DC:AB:CD:EF,PWR_03
8602308,3685.517,2025-11-14 04:36:19.549451454,1,1.632,03:08:DC:AB:CD:EF,PWR_03
8602309,3685.519,2025-11-14 04:36:22.800891517,1,1.573,03:08:DC:AB:CD:EF,PWR_03
8602310,3685.52,2025-11-14 04:36:25.696744459,1,1.566,03:08:DC:AB:CD:EF,PWR_03
8602311,3685.52,2025-11-14 04:36:28.377483625,1,1.549,03:08:DC:AB:CD:EF,PWR_03
8602312,3685.523,2025-11-14 04:36:31.146814762,1,1.552,03:08:DC:AB:CD:EF,PWR_03
8602313,3685.523,2025-11-14 04:36:34.063877971,1,1.553,03:08:DC:AB:CD:EF,PWR_03
8602314,3685.525,2025-11-14 04:36:37.143004207,1,1.544,03:08:DC:AB:CD:EF,PWR_03
8602315,3685.525,2025-11-14 04:36:40.050395018,1,1.535,03:08:DC:AB:CD:EF,PWR_03
8602316,3685.527,2025-11-14 04:36:42.860277757,1,1.539,03:08:DC:AB:CD:EF,PWR_03
8602317,3685.527,2025-11-14 04:36:45.603391634,1,1.535,03:08:DC:AB:CD:EF,PWR_03
8602318,3685.527,2025-11-14 04:36:48.646242379,1,1.599,03:08:DC:AB:CD:EF,PWR_03
8602319,3685.531,2025-11-14 04:36:51.471462704,1,1.569,03:08:DC:AB:CD:EF,PWR_03
8602320,3685.531,2025-11-14 04:36:54.397075869,1,1.593,03:08:DC:AB:CD:EF,PWR_03
8602321,3685.531,2025-11-14 04:36:57.259806522,1,1.571,03:08:DC:AB:CD:EF,PWR_03
8602322,3685.531,2025-11-14 04:36:59.963013103,1,1.569,03:08:DC:AB:CD:EF,PWR_03
8602323,3685.533,2025-11-14 04:37:03.061595725,1,1.527,03:08:DC:AB:CD:EF,PWR_03
8602324,3685.533,2025-11-14 04:37:05.918568744,1,1.535,03:08:DC:AB:CD:EF,PWR_03
8602325,3685.533,2025-11-14 04:37:08.788493836,1,1.574,03:08:DC:AB:CD:EF,PWR_03
8602326,3685.535,2025-11-14 04:37:11.398172076,1,1.526,03:08:DC:AB:CD:EF,PWR_03
8602327,3685.537,2025-11-14 04:37:14.332346989,1,1.557,03:08:DC:AB:CD:EF,PWR_03
8602328,3685.537,2025-11-14 04:37:17.162057401,1,1.569,03:08:DC:AB:CD:EF,PWR_03
8602329,3685.537,2025-11-14 04:37:19.970405896,1,1.539,03:08:DC:AB:CD:EF,PWR_03
8602330,3685.539,2025-11-14 04:37:22.886046926,1,1.554,03:08:DC:AB:CD:EF,PWR_03
8602331,3685.541,2025-11-14 04:37:25.913896383,1,1.558,03:08:DC:AB:CD:EF,PWR_03
8602332,3685.541,2025-11-14 04:37:28.653980800,1,1.564,03:08:DC:AB:CD:EF,PWR_03
8602333,3685.542,2025-11-14 04:37:31.566612064,1,1.561,03:08:DC:AB:CD:EF,PWR_03
8602334,3685.542,2025-11-14 04:37:34.544249474,1,1.588,03:08:DC:AB:CD:EF,PWR_03
8602335,3685.542,2025-11-14 04:37:37.503913964,1,1.596,03:08:DC:AB:CD:EF,PWR_03
8602336,3685.543,2025-11-14 04:37:40.296711890,1,1.55,03:08:DC:AB:CD:EF,PWR_03
8602337,3685.545,2025-11-14 04:37:43.388780186,1,1.554,03:08:DC:AB:CD:EF,PWR_03
8602338,3685.545,2025-11-14 04:37:46.069495169,1,1.543,03:08:DC:AB:CD:EF,PWR_03
8602339,3685.545,2025-11-14 04:37:49.047270451,1,1.543,03:08:DC:AB:CD:EF,PWR_03
8602340,3685.549,2025-11-14 04:37:51.872959717,1,1.564,03:08:DC:AB:CD:EF,PWR_03
8602341,3685.549,2025-11-14 04:37:54.603632579,1,1.556,03:08:DC:AB:CD:EF,PWR_03
